feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_08_delta_prev_fro_ratio,layer,layer_08,8.0,,delta_prev,prev_fro_ratio,0,3.075685058645106e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_08_delta_prev_hutch_trace_mean,layer,layer_08,8.0,,delta_prev,prev_hutch_trace_mean,0,7.914594232158344e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_08_delta_prev_probe_mean,layer,layer_08,8.0,,delta_prev,prev_probe_mean,0,6.942843856890434e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_08_delta_prev_sv_mean_topk,layer,layer_08,8.0,,delta_prev,prev_sv_mean_topk,0,1.457979510741532e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_09_delta_prev_fro,layer,layer_09,9.0,,delta_prev,prev_fro,0,0.0018846925330433214,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_09_delta_prev_fro_ratio,layer,layer_09,9.0,,delta_prev,prev_fro_ratio,0,3.075454217139258e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_09_delta_prev_hutch_trace_mean,layer,layer_09,9.0,,delta_prev,prev_hutch_trace_mean,0,8.878332063006587e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_09_delta_prev_probe_mean,layer,layer_09,9.0,,delta_prev,prev_probe_mean,0,7.294573212574327e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_09_delta_prev_sv_mean_topk,layer,layer_09,9.0,,delta_prev,prev_sv_mean_topk,0,1.5177430359556995e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_10_delta_prev_fro,layer,layer_10,10.0,,delta_prev,prev_fro,0,0.0017969573007001346,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_10_delta_prev_fro_ratio,layer,layer_10,10.0,,delta_prev,prev_fro_ratio,0,2.8891986693794705e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_11_delta_prev_fro,layer,layer_11,11.0,,delta_prev,prev_fro,0,0.001772821762452252,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_11_delta_prev_fro_ratio,layer,layer_11,11.0,,delta_prev,prev_fro_ratio,0,2.9247398204877188e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_11_delta_prev_hutch_trace_mean,layer,layer_11,11.0,,delta_prev,prev_hutch_trace_mean,0,8.1710235547444e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_11_delta_prev_probe_mean,layer,layer_11,11.0,,delta_prev,prev_probe_mean,0,6.972326496783043e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_12_delta_prev_fro,layer,layer_12,12.0,,delta_prev,prev_fro,0,0.0018221543886434613,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_12_delta_prev_fro_ratio,layer,layer_12,12.0,,delta_prev,prev_fro_ratio,0,2.946832357977863e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_12_delta_prev_hutch_trace_mean,layer,layer_12,12.0,,delta_prev,prev_hutch_trace_mean,0,8.650640083113983e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_12_delta_prev_probe_mean,layer,layer_12,12.0,,delta_prev,prev_probe_mean,0,7.178863354727325e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_fro,layer,layer_13,13.0,,delta_prev,prev_fro,0,0.0018377124160837012,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_fro_ratio,layer,layer_13,13.0,,delta_prev,prev_fro_ratio,0,3.0829448640578515e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_hutch_trace_mean,layer,layer_13,13.0,,delta_prev,prev_hutch_trace_mean,0,8.866400547180292e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_hutch_trace_std,layer,layer_13,13.0,,delta_prev,prev_hutch_trace_std,0,7.978735201546656e-14,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_probe_mean,layer,layer_13,13.0,,delta_prev,prev_probe_mean,0,7.267375788349885e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_13_delta_prev_sv_mean_topk,layer,layer_13,13.0,,delta_prev,prev_sv_mean_topk,0,1.5057965576187618e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_14_delta_base_sign_flip_ratio,layer,layer_14,14.0,,delta_base,base_sign_flip_ratio,0,4.058711008822327e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_14_delta_prev_fro,layer,layer_14,14.0,,delta_prev,prev_fro,0,0.0018327960919001817,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_14_delta_prev_fro_ratio,layer,layer_14,14.0,,delta_prev,prev_fro_ratio,0,3.046882859235494e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_14_delta_prev_hutch_trace_mean,layer,layer_14,14.0,,delta_prev,prev_hutch_trace_mean,0,9.618749014900762e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_14_delta_prev_probe_mean,layer,layer_14,14.0,,delta_prev,prev_probe_mean,0,7.561399394722546e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_15_delta_prev_fro,layer,layer_15,15.0,,delta_prev,prev_fro,0,0.0019424095083646566,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_15_delta_prev_fro_ratio,layer,layer_15,15.0,,delta_prev,prev_fro_ratio,0,3.2956525116686484e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_15_delta_prev_hutch_trace_mean,layer,layer_15,15.0,,delta_prev,prev_hutch_trace_mean,0,9.700397211525362e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_15_delta_prev_probe_mean,layer,layer_15,15.0,,delta_prev,prev_probe_mean,0,7.631554040750076e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_16_delta_prev_fro,layer,layer_16,16.0,,delta_prev,prev_fro,0,0.0021523158992527674,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_16_delta_prev_fro_ratio,layer,layer_16,16.0,,delta_prev,prev_fro_ratio,0,3.841367589786294e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_16_delta_prev_hutch_trace_mean,layer,layer_16,16.0,,delta_prev,prev_hutch_trace_mean,0,9.302663027151377e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_16_delta_prev_probe_mean,layer,layer_16,16.0,,delta_prev,prev_probe_mean,0,7.468871728708245e-07,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_16_delta_prev_sv_mean_topk,layer,layer_16,16.0,,delta_prev,prev_sv_mean_topk,0,1.451349375244556e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_17_delta_prev_mean_abs,layer,layer_17,17.0,,delta_prev,prev_mean_abs,0,1.7786813602432782e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_17_delta_prev_sv_mean_topk,layer,layer_17,17.0,,delta_prev,prev_sv_mean_topk,0,1.7127010736455034e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_17_delta_prev_sv_top1,layer,layer_17,17.0,,delta_prev,prev_sv_top1,0,2.6982709855012647e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_18_delta_base_energy_topk,layer,layer_18,18.0,,delta_base,base_energy_topk,0,0.0025232787200717027,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_18_delta_prev_mean_abs,layer,layer_18,18.0,,delta_prev,prev_mean_abs,0,1.8149507738967251e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_18_delta_prev_sv_mean_topk,layer,layer_18,18.0,,delta_prev,prev_sv_mean_topk,0,1.6683202848275183e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_19_delta_prev_mean_abs,layer,layer_19,19.0,,delta_prev,prev_mean_abs,0,1.9730339040148778e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_19_delta_prev_sv_mean_topk,layer,layer_19,19.0,,delta_prev,prev_sv_mean_topk,0,1.6550181304834e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_19_delta_prev_sv_top1,layer,layer_19,19.0,,delta_prev,prev_sv_top1,0,2.6783981726009155e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_20_delta_prev_mean_abs,layer,layer_20,20.0,,delta_prev,prev_mean_abs,0,1.7796936224645145e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_20_delta_prev_sv_top1,layer,layer_20,20.0,,delta_prev,prev_sv_top1,0,2.4999498918110388e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_21_delta_prev_mean_abs,layer,layer_21,21.0,,delta_prev,prev_mean_abs,0,1.8772374089533604e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_21_delta_prev_sv_mean_topk,layer,layer_21,21.0,,delta_prev,prev_sv_mean_topk,0,1.6014225767262024e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_base_effective_rank,layer,layer_22,22.0,,delta_base,base_effective_rank,0,0.35812814988711916,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_base_energy_topk,layer,layer_22,22.0,,delta_base,base_energy_topk,0,0.002408288049995356,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_prev_mean_abs,layer,layer_22,22.0,,delta_prev,prev_mean_abs,0,1.6149808308428673e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_prev_spec_proxy,layer,layer_22,22.0,,delta_prev,prev_spec_proxy,0,3.957610545753184e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_prev_stable_rank,layer,layer_22,22.0,,delta_prev,prev_stable_rank,0,70.19100211715424,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_22_delta_prev_sv_top1,layer,layer_22,22.0,,delta_prev,prev_sv_top1,0,2.499611245759344e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_23_delta_base_anisotropy,layer,layer_23,23.0,,delta_base,base_anisotropy,0,0.16475354661510055,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_23_delta_base_effective_rank,layer,layer_23,23.0,,delta_base,base_effective_rank,0,0.32679589730406755,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_23_delta_base_energy_topk,layer,layer_23,23.0,,delta_base,base_energy_topk,0,0.0019701677890412135,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_23_delta_prev_mean_abs,layer,layer_23,23.0,,delta_prev,prev_mean_abs,0,1.634650755535722e-12,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_23_delta_prev_sv_top1,layer,layer_23,23.0,,delta_prev,prev_sv_top1,0,2.0002316298199945e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_24_delta_prev_fro,layer,layer_24,24.0,,delta_prev,prev_fro,0,0.0016338069831650101,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
layer_24_delta_prev_fro_ratio,layer,layer_24,24.0,,delta_prev,prev_fro_ratio,0,2.5438961310165017e-08,0.5363636363636364,0.0,0.0,0.0,0.5363636363636364
